year,state,hc-key,category,cpi
2023,my-te,my-te,food_beverage,141.3
2023,my-kl,my-kl,food_beverage,152.0
2023,my-la,my-la,food_beverage,132.7
2023,my-pj,my-pj,food_beverage,167.1
2023,my-jh,my-jh,furnishings,124.7
2023,my-kh,my-kh,furnishings,120.1
2023,my-kn,my-kn,furnishings,117.2
2023,my-me,my-me,furnishings,125.3
2023,my-ns,my-ns,furnishings,120.2
2023,my-ph,my-ph,furnishings,127.3
2023,my-pk,my-pk,furnishings,123.5
2023,my-pl,my-pl,furnishings,114.7
2023,my-pg,my-pg,furnishings,122.0
2023,my-sa,my-sa,furnishings,117.3
2023,my-sk,my-sk,furnishings,113.6
2023,my-sl,my-sl,furnishings,132.8
2023,my-te,my-te,furnishings,117.1
2023,my-kl,my-kl,furnishings,127.0
2023,my-la,my-la,furnishings,109.1
2023,my-pj,my-pj,furnishings,136.1
2023,my-jh,my-jh,health,133.0
2023,my-kh,my-kh,health,121.8
2023,my-kn,my-kn,health,129.9
2023,my-me,my-me,health,122.2
2023,my-ns,my-ns,health,128.5
2023,my-ph,my-ph,health,123.4
2023,my-pk,my-pk,health,126.0
2023,my-pl,my-pl,health,118.4
2023,my-pg,my-pg,health,133.3
2023,my-sa,my-sa,health,131.8
2023,my-sk,my-sk,health,129.9
2023,my-sl,my-sl,health,128.8
2023,my-te,my-te,health,126.3
2023,my-kl,my-kl,health,114.7
2023,my-la,my-la,health,133.9
2023,my-pj,my-pj,health,112.5
2023,my-jh,my-jh,hospitality,147.6
2023,my-kh,my-kh,hospitality,136.8
2023,my-kn,my-kn,hospitality,127.2
2023,my-me,my-me,hospitality,137.4
2023,my-ns,my-ns,hospitality,132.6
2023,my-ph,my-ph,hospitality,132.0
2023,my-pk,my-pk,hospitality,140.9
2023,my-pl,my-pl,hospitality,140.3
2023,my-pg,my-pg,hospitality,147.8
2023,my-sa,my-sa,hospitality,152.6
2023,my-sk,my-sk,hospitality,140.7
2023,my-sl,my-sl,hospitality,156.1
2023,my-te,my-te,hospitality,129.9
2023,my-kl,my-kl,hospitality,144.6
2023,my-la,my-la,hospitality,136.9
2023,my-pj,my-pj,hospitality,173.0
2023,my-jh,my-jh,housing_utilities,125.4
2023,my-kh,my-kh,housing_utilities,126.6
2023,my-kn,my-kn,housing_utilities,117.5
2023,my-me,my-me,housing_utilities,127.7
2023,my-ns,my-ns,housing_utilities,123.3
2023,my-ph,my-ph,housing_utilities,119.7
2023,my-pk,my-pk,housing_utilities,117.1
2023,my-pl,my-pl,housing_utilities,115.7
2023,my-pg,my-pg,housing_utilities,127.6
2023,my-sa,my-sa,housing_utilities,110.1
2023,my-sk,my-sk,housing_utilities,110.6
2023,my-sl,my-sl,housing_utilities,130.8
2023,my-te,my-te,housing_utilities,115.1
2023,my-kl,my-kl,housing_utilities,132.1
2023,my-la,my-la,housing_utilities,121.7
2023,my-pj,my-pj,housing_utilities,137.5
2023,my-jh,my-jh,misc,128.5
2023,my-kh,my-kh,misc,122.3
2023,my-kn,my-kn,misc,122.0
2023,my-me,my-me,misc,119.1
2023,my-ns,my-ns,misc,112.7
2023,my-ph,my-ph,misc,118.6
2023,my-pk,my-pk,misc,121.8
2023,my-pl,my-pl,misc,111.6
2023,my-pg,my-pg,misc,126.4
2023,my-sa,my-sa,misc,117.5
2023,my-sk,my-sk,misc,118.0
2023,my-sl,my-sl,misc,118.0
2023,my-te,my-te,misc,127.8
2023,my-kl,my-kl,misc,119.5
2023,my-la,my-la,misc,114.3
2023,my-pj,my-pj,misc,121.2
2023,my-jh,my-jh,overall,133.4
2023,my-kh,my-kh,overall,125.2
2023,my-kn,my-kn,overall,127.6
2023,my-me,my-me,overall,126.7
2023,my-ns,my-ns,overall,129.2
2023,my-ph,my-ph,overall,127.6
2023,my-pk,my-pk,overall,125.8
2023,my-pl,my-pl,overall,122.1
2023,my-pg,my-pg,overall,131.3
2023,my-sa,my-sa,overall,120.1
2023,my-sk,my-sk,overall,123.6
2023,my-sl,my-sl,overall,135.2
2023,my-te,my-te,overall,125.0
2023,my-kl,my-kl,overall,130.7
2023,my-la,my-la,overall,122.1
2023,my-pj,my-pj,overall,137.9
2023,my-jh,my-jh,recreation_culture,121.2
2023,my-kh,my-kh,recreation_culture,116.0
2023,my-kn,my-kn,recreation_culture,109.6
2023,my-me,my-me,recreation_culture,114.2
2023,my-ns,my-ns,recreation_culture,115.4
2023,my-ph,my-ph,recreation_culture,109.4
2023,my-pk,my-pk,recreation_culture,113.8
2023,my-pl,my-pl,recreation_culture,123.3
2023,my-pg,my-pg,recreation_culture,113.1
2023,my-sa,my-sa,recreation_culture,120.0
2023,my-sk,my-sk,recreation_culture,106.0
2023,my-sl,my-sl,recreation_culture,121.5
2023,my-te,my-te,recreation_culture,110.3
2023,my-kl,my-kl,recreation_culture,114.8
2023,my-la,my-la,recreation_culture,122.1
2023,my-pj,my-pj,recreation_culture,108.1
2023,my-jh,my-jh,transport,120.3
2023,my-kh,my-kh,transport,114.2
2023,my-kn,my-kn,transport,116.4
2023,my-me,my-me,transport,111.3
2023,my-ns,my-ns,transport,118.7
2023,my-ph,my-ph,transport,116.5
2023,my-pk,my-pk,transport,116.6
2023,my-pl,my-pl,transport,112.3
2023,my-pg,my-pg,transport,118.5
2023,my-sa,my-sa,transport,114.2
2023,my-sk,my-sk,transport,122.9
2023,my-sl,my-sl,transport,125.3
2023,my-te,my-te,transport,117.4
2023,my-kl,my-kl,transport,124.6
2023,my-la,my-la,transport,117.5
2023,my-pj,my-pj,transport,133.4
2023,my-jh,my-jh,alcohol_tobacco,174.5
2023,my-kh,my-kh,alcohol_tobacco,175.4
2023,my-kn,my-kn,alcohol_tobacco,184.3
2023,my-me,my-me,alcohol_tobacco,170.7
2023,my-ns,my-ns,alcohol_tobacco,171.5
2023,my-ph,my-ph,alcohol_tobacco,177.3
2023,my-pk,my-pk,alcohol_tobacco,169.2
2023,my-pl,my-pl,alcohol_tobacco,183.9
2023,my-pg,my-pg,alcohol_tobacco,167.7
2023,my-sa,my-sa,alcohol_tobacco,173.2
2023,my-sk,my-sk,alcohol_tobacco,148.7
2023,my-sl,my-sl,alcohol_tobacco,170.3
2023,my-te,my-te,alcohol_tobacco,184.1
2023,my-kl,my-kl,alcohol_tobacco,169.9
2023,my-la,my-la,alcohol_tobacco,132.7
2023,my-pj,my-pj,alcohol_tobacco,186.4
2023,my-jh,my-jh,clothing_footwear,96.4
2023,my-kh,my-kh,clothing_footwear,86.8
2023,my-kn,my-kn,clothing_footwear,98.0
2023,my-me,my-me,clothing_footwear,74.5
2023,my-ns,my-ns,clothing_footwear,100.0
2023,my-ph,my-ph,clothing_footwear,95.2
2023,my-pk,my-pk,clothing_footwear,92.2
2023,my-pl,my-pl,clothing_footwear,89.1
2023,my-pg,my-pg,clothing_footwear,90.2
2023,my-sa,my-sa,clothing_footwear,91.3
2023,my-sk,my-sk,clothing_footwear,90.0
2023,my-sl,my-sl,clothing_footwear,100.1
2023,my-te,my-te,clothing_footwear,93.8
2023,my-kl,my-kl,clothing_footwear,82.7
2023,my-la,my-la,clothing_footwear,89.0
2023,my-pj,my-pj,clothing_footwear,87.9
2023,my-jh,my-jh,communication,96.5
2023,my-kh,my-kh,communication,97.3
2023,my-kn,my-kn,communication,98.2
2023,my-me,my-me,communication,96.9
2023,my-ns,my-ns,communication,100.9
2023,my-ph,my-ph,communication,103.2
2023,my-pk,my-pk,communication,100.5
2023,my-pl,my-pl,communication,100.9
2023,my-pg,my-pg,communication,94.6
2023,my-sa,my-sa,communication,98.4
2023,my-sk,my-sk,communication,95.1
2023,my-sl,my-sl,communication,95.0
2023,my-te,my-te,communication,96.2
2023,my-kl,my-kl,communication,89.4
2023,my-la,my-la,communication,98.5
2023,my-pj,my-pj,communication,93.4
2023,my-jh,my-jh,education,135.6
2023,my-kh,my-kh,education,110.4
2023,my-kn,my-kn,education,132.5
2023,my-me,my-me,education,132.1
2023,my-ns,my-ns,education,115.1
2023,my-ph,my-ph,education,122.0
2023,my-pk,my-pk,education,116.3
2023,my-pl,my-pl,education,126.0
2023,my-pg,my-pg,education,122.8
2023,my-sa,my-sa,education,115.5
2023,my-sk,my-sk,education,117.9
2023,my-sl,my-sl,education,125.0
2023,my-te,my-te,education,129.3
2023,my-kl,my-kl,education,130.5
2023,my-la,my-la,education,132.1
2023,my-pj,my-pj,education,130.5
2023,my-jh,my-jh,food_beverage,158.9
2023,my-kh,my-kh,food_beverage,139.5
2023,my-kn,my-kn,food_beverage,145.0
2023,my-me,my-me,food_beverage,151.0
2023,my-ns,my-ns,food_beverage,148.9
2023,my-ph,my-ph,food_beverage,149.5
2023,my-pk,my-pk,food_beverage,143.7
2023,my-pl,my-pl,food_beverage,134.3
2023,my-pg,my-pg,food_beverage,156.0
2023,my-sa,my-sa,food_beverage,135.4
2023,my-sk,my-sk,food_beverage,144.5
2023,my-sl,my-sl,food_beverage,161.3
2023,my-te,my-te,food_beverage,141.6
2023,my-kl,my-kl,food_beverage,152.2
2023,my-la,my-la,food_beverage,132.6
2023,my-pj,my-pj,food_beverage,167.8
2023,my-jh,my-jh,furnishings,124.9
2023,my-kh,my-kh,furnishings,120.0
2023,my-kn,my-kn,furnishings,117.2
2023,my-me,my-me,furnishings,125.5
2023,my-ns,my-ns,furnishings,120.3
2023,my-ph,my-ph,furnishings,127.5
2023,my-pk,my-pk,furnishings,123.5
2023,my-pl,my-pl,furnishings,114.9
2023,my-pg,my-pg,furnishings,121.8
2023,my-sa,my-sa,furnishings,117.5
2023,my-sk,my-sk,furnishings,113.5
2023,my-sl,my-sl,furnishings,133.3
2023,my-te,my-te,furnishings,117.1
2023,my-kl,my-kl,furnishings,127.5
2023,my-la,my-la,furnishings,109.1
2023,my-pj,my-pj,furnishings,136.3
2023,my-jh,my-jh,health,133.1
2023,my-kh,my-kh,health,122.0
2023,my-kn,my-kn,health,130.0
2023,my-me,my-me,health,122.1
2023,my-ns,my-ns,health,128.6
2023,my-ph,my-ph,health,123.5
2023,my-pk,my-pk,health,126.1
2023,my-pl,my-pl,health,118.1
2023,my-pg,my-pg,health,133.4
2023,my-sa,my-sa,health,131.7
2023,my-sk,my-sk,health,130.5
2023,my-sl,my-sl,health,129.1
2023,my-te,my-te,health,126.4
2023,my-kl,my-kl,health,114.2
2023,my-la,my-la,health,132.8
2023,my-pj,my-pj,health,112.5
2023,my-jh,my-jh,hospitality,147.8
2023,my-kh,my-kh,hospitality,137.1
2023,my-kn,my-kn,hospitality,127.6
2023,my-me,my-me,hospitality,137.5
2023,my-ns,my-ns,hospitality,132.6
2023,my-ph,my-ph,hospitality,133.4
2023,my-pk,my-pk,hospitality,141.1
2023,my-pl,my-pl,hospitality,140.3
2023,my-pg,my-pg,hospitality,147.7
2023,my-sa,my-sa,hospitality,152.8
2023,my-sk,my-sk,hospitality,141.0
2023,my-sl,my-sl,hospitality,156.4
2023,my-te,my-te,hospitality,130.0
2023,my-kl,my-kl,hospitality,145.4
2023,my-la,my-la,hospitality,135.2
2023,my-pj,my-pj,hospitality,173.0
2023,my-jh,my-jh,housing_utilities,125.4
2023,my-kh,my-kh,housing_utilities,126.6
2023,my-kn,my-kn,housing_utilities,117.5
2023,my-me,my-me,housing_utilities,127.7
2023,my-ns,my-ns,housing_utilities,123.3
2023,my-ph,my-ph,housing_utilities,119.7
2023,my-pk,my-pk,housing_utilities,117.1
2023,my-pl,my-pl,housing_utilities,115.7
2023,my-pg,my-pg,housing_utilities,127.6
2023,my-sa,my-sa,housing_utilities,110.1
2023,my-sk,my-sk,housing_utilities,110.6
2023,my-sl,my-sl,housing_utilities,130.8
2023,my-te,my-te,housing_utilities,115.2
2023,my-kl,my-kl,housing_utilities,132.1
2023,my-la,my-la,housing_utilities,121.7
2023,my-pj,my-pj,housing_utilities,137.5
2023,my-jh,my-jh,misc,128.6
2023,my-kh,my-kh,misc,122.7
2023,my-kn,my-kn,misc,122.7
2023,my-me,my-me,misc,119.0
2023,my-ns,my-ns,misc,113.0
2023,my-ph,my-ph,misc,118.8
2023,my-pk,my-pk,misc,122.1
2023,my-pl,my-pl,misc,112.1
2023,my-pg,my-pg,misc,126.4
2023,my-sa,my-sa,misc,117.4
2023,my-sk,my-sk,misc,118.4
2023,my-sl,my-sl,misc,118.4
2023,my-te,my-te,misc,128.7
2023,my-kl,my-kl,misc,119.9
2023,my-la,my-la,misc,114.5
2023,my-pj,my-pj,misc,121.9
2023,my-jh,my-jh,overall,133.4
2023,my-kh,my-kh,overall,125.2
2023,my-kn,my-kn,overall,127.8
2023,my-me,my-me,overall,126.8
2023,my-ns,my-ns,overall,129.2
2023,my-ph,my-ph,overall,127.7
2023,my-pk,my-pk,overall,125.9
2023,my-pl,my-pl,overall,122.2
2023,my-pg,my-pg,overall,131.2
2023,my-sa,my-sa,overall,120.2
2023,my-sk,my-sk,overall,123.6
2023,my-sl,my-sl,overall,135.3
2023,my-te,my-te,overall,125.1
2023,my-kl,my-kl,overall,130.7
2023,my-la,my-la,overall,122.2
2023,my-pj,my-pj,overall,138.0
2023,my-jh,my-jh,recreation_culture,121.1
2023,my-kh,my-kh,recreation_culture,115.8
2023,my-kn,my-kn,recreation_culture,109.6
2023,my-me,my-me,recreation_culture,113.9
2023,my-ns,my-ns,recreation_culture,115.2
2023,my-ph,my-ph,recreation_culture,109.4
2023,my-pk,my-pk,recreation_culture,113.6
2023,my-pl,my-pl,recreation_culture,123.3
2023,my-pg,my-pg,recreation_culture,112.7
2023,my-sa,my-sa,recreation_culture,122.3
2023,my-sk,my-sk,recreation_culture,104.7
2023,my-sl,my-sl,recreation_culture,121.4
2023,my-te,my-te,recreation_culture,110.5
2023,my-kl,my-kl,recreation_culture,115.1
2023,my-la,my-la,recreation_culture,124.3
2023,my-pj,my-pj,recreation_culture,108.0
2023,my-jh,my-jh,transport,120.5
2023,my-kh,my-kh,transport,114.3
2023,my-kn,my-kn,transport,116.6
2023,my-me,my-me,transport,111.4
2023,my-ns,my-ns,transport,118.4
2023,my-ph,my-ph,transport,116.5
2023,my-pk,my-pk,transport,116.6
2023,my-pl,my-pl,transport,112.3
2023,my-pg,my-pg,transport,118.1
2023,my-sa,my-sa,transport,114.1
2023,my-sk,my-sk,transport,122.6
2023,my-sl,my-sl,transport,125.0
2023,my-te,my-te,transport,117.7
2023,my-kl,my-kl,transport,124.0
2023,my-la,my-la,transport,117.5
2023,my-pj,my-pj,transport,132.7
2023,my-jh,my-jh,alcohol_tobacco,174.6
2023,my-kh,my-kh,alcohol_tobacco,175.4
2023,my-kn,my-kn,alcohol_tobacco,184.3
2023,my-me,my-me,alcohol_tobacco,170.8
2023,my-ns,my-ns,alcohol_tobacco,171.5
2023,my-ph,my-ph,alcohol_tobacco,177.4
2023,my-pk,my-pk,alcohol_tobacco,169.3
2023,my-pl,my-pl,alcohol_tobacco,183.9
2023,my-pg,my-pg,alcohol_tobacco,167.5
2023,my-sa,my-sa,alcohol_tobacco,173.2
2023,my-sk,my-sk,alcohol_tobacco,148.7
2023,my-sl,my-sl,alcohol_tobacco,170.5
2023,my-te,my-te,alcohol_tobacco,184.1
2023,my-kl,my-kl,alcohol_tobacco,169.3
2023,my-la,my-la,alcohol_tobacco,132.7
2023,my-pj,my-pj,alcohol_tobacco,186.5
2023,my-jh,my-jh,clothing_footwear,96.2
2023,my-kh,my-kh,clothing_footwear,86.8
2023,my-kn,my-kn,clothing_footwear,98.1
2023,my-me,my-me,clothing_footwear,74.2
2023,my-ns,my-ns,clothing_footwear,100.1
2023,my-ph,my-ph,clothing_footwear,95.1
2023,my-pk,my-pk,clothing_footwear,91.9
2023,my-pl,my-pl,clothing_footwear,89.5
2023,my-pg,my-pg,clothing_footwear,89.6
2023,my-sa,my-sa,clothing_footwear,91.1
2023,my-sk,my-sk,clothing_footwear,89.9
2023,my-sl,my-sl,clothing_footwear,100.4
2023,my-te,my-te,clothing_footwear,93.9
2023,my-kl,my-kl,clothing_footwear,82.2
2023,my-la,my-la,clothing_footwear,88.5
2023,my-pj,my-pj,clothing_footwear,87.9
2023,my-jh,my-jh,communication,96.5
2023,my-kh,my-kh,communication,97.3
2023,my-kn,my-kn,communication,98.2
2023,my-me,my-me,communication,96.9
2023,my-ns,my-ns,communication,100.9
2023,my-ph,my-ph,communication,103.2
2023,my-pk,my-pk,communication,100.5
2023,my-pl,my-pl,communication,100.9
2023,my-pg,my-pg,communication,94.6
2023,my-sa,my-sa,communication,98.4
2023,my-sk,my-sk,communication,95.1
2023,my-sl,my-sl,communication,95.0
2023,my-te,my-te,communication,96.2
2023,my-kl,my-kl,communication,89.4
2023,my-la,my-la,communication,98.5
2023,my-pj,my-pj,communication,93.4
2023,my-jh,my-jh,education,135.6
2023,my-kh,my-kh,education,110.9
2023,my-kn,my-kn,education,132.5
2023,my-me,my-me,education,132.5
2023,my-ns,my-ns,education,115.1
2023,my-ph,my-ph,education,122.0
2023,my-pk,my-pk,education,116.6
2023,my-pl,my-pl,education,126.0
2023,my-pg,my-pg,education,122.8
2023,my-sa,my-sa,education,115.6
2023,my-sk,my-sk,education,117.9
2023,my-sl,my-sl,education,125.3
2023,my-te,my-te,education,129.3
2023,my-kl,my-kl,education,130.5
2023,my-la,my-la,education,132.1
2023,my-pj,my-pj,education,130.5
2023,my-jh,my-jh,food_beverage,158.3
2023,my-kh,my-kh,food_beverage,139.3
2023,my-kn,my-kn,food_beverage,144.8
2023,my-me,my-me,food_beverage,151.0
2023,my-ns,my-ns,food_beverage,148.5
2023,my-ph,my-ph,food_beverage,149.0
2023,my-pk,my-pk,food_beverage,143.5
2023,my-pl,my-pl,food_beverage,134.5
2023,my-pg,my-pg,food_beverage,156.0
2023,my-sa,my-sa,food_beverage,135.1
2023,my-sk,my-sk,food_beverage,144.5
2023,my-sl,my-sl,food_beverage,161.1
2023,my-te,my-te,food_beverage,141.3
2023,my-kl,my-kl,food_beverage,152.2
2023,my-la,my-la,food_beverage,132.8
2023,my-pj,my-pj,food_beverage,167.7
2023,my-jh,my-jh,furnishings,124.8
2023,my-kh,my-kh,furnishings,120.4
2023,my-kn,my-kn,furnishings,117.4
2023,my-me,my-me,furnishings,125.8
2023,my-ns,my-ns,furnishings,120.4
2023,my-ph,my-ph,furnishings,127.6
2023,my-pk,my-pk,furnishings,123.6
2023,my-pl,my-pl,furnishings,114.8
2023,my-pg,my-pg,furnishings,121.9
2023,my-sa,my-sa,furnishings,117.3
2023,my-sk,my-sk,furnishings,113.7
2023,my-sl,my-sl,furnishings,133.3
2023,my-te,my-te,furnishings,117.3
2023,my-kl,my-kl,furnishings,127.1
2023,my-la,my-la,furnishings,109.1
2023,my-pj,my-pj,furnishings,136.4
2023,my-jh,my-jh,health,133.6
2023,my-kh,my-kh,health,122.0
2023,my-kn,my-kn,health,130.1
2023,my-me,my-me,health,122.0
2023,my-ns,my-ns,health,128.6
2023,my-ph,my-ph,health,123.6
2023,my-pk,my-pk,health,126.3
2023,my-pl,my-pl,health,118.0
2023,my-pg,my-pg,health,133.7
2023,my-sa,my-sa,health,131.8
2023,my-sk,my-sk,health,130.3
2023,my-sl,my-sl,health,129.1
2023,my-te,my-te,health,126.1
2023,my-kl,my-kl,health,112.5
2023,my-la,my-la,health,134.9
2023,my-pj,my-pj,health,112.5
2023,my-jh,my-jh,hospitality,148.1
2023,my-kh,my-kh,hospitality,136.8
2023,my-kn,my-kn,hospitality,127.7
2023,my-me,my-me,hospitality,137.4
2023,my-ns,my-ns,hospitality,132.6
2023,my-ph,my-ph,hospitality,133.2
2023,my-pk,my-pk,hospitality,141.2
2023,my-pl,my-pl,hospitality,139.8
2023,my-pg,my-pg,hospitality,147.9
2023,my-sa,my-sa,hospitality,152.5
2023,my-sk,my-sk,hospitality,140.6
2023,my-sl,my-sl,hospitality,156.6
2023,my-te,my-te,hospitality,129.9
2023,my-kl,my-kl,hospitality,143.7
2023,my-la,my-la,hospitality,135.4
2023,my-pj,my-pj,hospitality,173.0
2023,my-jh,my-jh,housing_utilities,125.4
2023,my-kh,my-kh,housing_utilities,126.6
2023,my-kn,my-kn,housing_utilities,117.5
2023,my-me,my-me,housing_utilities,127.7
2023,my-ns,my-ns,housing_utilities,123.3
2023,my-ph,my-ph,housing_utilities,119.7
2023,my-pk,my-pk,housing_utilities,117.1
2023,my-pl,my-pl,housing_utilities,115.7
2023,my-pg,my-pg,housing_utilities,127.6
2023,my-sa,my-sa,housing_utilities,110.1
2023,my-sk,my-sk,housing_utilities,110.6
2023,my-sl,my-sl,housing_utilities,130.8
2023,my-te,my-te,housing_utilities,115.2
2023,my-kl,my-kl,housing_utilities,132.1
2023,my-la,my-la,housing_utilities,121.7
2023,my-pj,my-pj,housing_utilities,137.5
2023,my-jh,my-jh,misc,128.8
2023,my-kh,my-kh,misc,123.1
2023,my-kn,my-kn,misc,123.8
2023,my-me,my-me,misc,119.4
2023,my-ns,my-ns,misc,113.1
2023,my-ph,my-ph,misc,118.8
2023,my-pk,my-pk,misc,122.6
2023,my-pl,my-pl,misc,111.8
2023,my-pg,my-pg,misc,127.0
2023,my-sa,my-sa,misc,117.8
2023,my-sk,my-sk,misc,118.7
2023,my-sl,my-sl,misc,119.2
2023,my-te,my-te,misc,130.2
2023,my-kl,my-kl,misc,119.9
2023,my-la,my-la,misc,115.5
2023,my-pj,my-pj,misc,120.9
2023,my-jh,my-jh,overall,133.3
2023,my-kh,my-kh,overall,125.3
2023,my-kn,my-kn,overall,127.9
2023,my-me,my-me,overall,127.0
2023,my-ns,my-ns,overall,129.2
2023,my-ph,my-ph,overall,127.6
2023,my-pk,my-pk,overall,126.0
2023,my-pl,my-pl,overall,122.3
2023,my-pg,my-pg,overall,131.2
2023,my-sa,my-sa,overall,120.2
2023,my-sk,my-sk,overall,123.9
2023,my-sl,my-sl,overall,135.4
2023,my-te,my-te,overall,125.2
2023,my-kl,my-kl,overall,130.6
2023,my-la,my-la,overall,122.3
2023,my-pj,my-pj,overall,138.1
2023,my-jh,my-jh,recreation_culture,121.4
2023,my-kh,my-kh,recreation_culture,116.0
2023,my-kn,my-kn,recreation_culture,109.6
2023,my-me,my-me,recreation_culture,115.1
2023,my-ns,my-ns,recreation_culture,116.4
2023,my-ph,my-ph,recreation_culture,109.7
2023,my-pk,my-pk,recreation_culture,115.3
2023,my-pl,my-pl,recreation_culture,124.3
2023,my-pg,my-pg,recreation_culture,112.0
2023,my-sa,my-sa,recreation_culture,121.7
2023,my-sk,my-sk,recreation_culture,107.5
2023,my-sl,my-sl,recreation_culture,121.4
2023,my-te,my-te,recreation_culture,110.5
2023,my-kl,my-kl,recreation_culture,115.5
2023,my-la,my-la,recreation_culture,123.3
2023,my-pj,my-pj,recreation_culture,108.3
2023,my-jh,my-jh,transport,120.6
2023,my-kh,my-kh,transport,114.5
2023,my-kn,my-kn,transport,116.8
2023,my-me,my-me,transport,111.7
2023,my-ns,my-ns,transport,118.4
2023,my-ph,my-ph,transport,116.5
2023,my-pk,my-pk,transport,116.8
2023,my-pl,my-pl,transport,112.2
2023,my-pg,my-pg,transport,118.1
2023,my-sa,my-sa,transport,114.4
2023,my-sk,my-sk,transport,123.0
2023,my-sl,my-sl,transport,125.8
2023,my-te,my-te,transport,117.8
2023,my-kl,my-kl,transport,124.2
2023,my-la,my-la,transport,117.6
2023,my-pj,my-pj,transport,133.5
2023,my-jh,my-jh,alcohol_tobacco,174.6
2023,my-kh,my-kh,alcohol_tobacco,175.4
2023,my-kn,my-kn,alcohol_tobacco,184.2
2023,my-me,my-me,alcohol_tobacco,170.8
2023,my-ns,my-ns,alcohol_tobacco,171.4
2023,my-ph,my-ph,alcohol_tobacco,177.4
2023,my-pk,my-pk,alcohol_tobacco,169.3
2023,my-pl,my-pl,alcohol_tobacco,183.9
2023,my-pg,my-pg,alcohol_tobacco,167.6
2023,my-sa,my-sa,alcohol_tobacco,173.2
2023,my-sk,my-sk,alcohol_tobacco,148.7
2023,my-sl,my-sl,alcohol_tobacco,170.4
2023,my-te,my-te,alcohol_tobacco,183.9
2023,my-kl,my-kl,alcohol_tobacco,170.9
2023,my-la,my-la,alcohol_tobacco,132.7
2023,my-pj,my-pj,alcohol_tobacco,186.5
2023,my-jh,my-jh,clothing_footwear,96.2
2023,my-kh,my-kh,clothing_footwear,86.8
2023,my-kn,my-kn,clothing_footwear,98.2
2023,my-me,my-me,clothing_footwear,74.5
2023,my-ns,my-ns,clothing_footwear,100.0
2023,my-ph,my-ph,clothing_footwear,95.3
2023,my-pk,my-pk,clothing_footwear,91.9
2023,my-pl,my-pl,clothing_footwear,89.6
2023,my-pg,my-pg,clothing_footwear,89.4
2023,my-sa,my-sa,clothing_footwear,91.1
2023,my-sk,my-sk,clothing_footwear,90.0
2023,my-sl,my-sl,clothing_footwear,100.4
2023,my-te,my-te,clothing_footwear,94.0
2023,my-kl,my-kl,clothing_footwear,82.2
2023,my-la,my-la,clothing_footwear,88.5
2023,my-pj,my-pj,clothing_footwear,88.0
2023,my-jh,my-jh,communication,94.2
2023,my-kh,my-kh,communication,94.9
2023,my-kn,my-kn,communication,96.7
2023,my-me,my-me,communication,95.6
2023,my-ns,my-ns,communication,98.4
2023,my-ph,my-ph,communication,101.5
2023,my-pk,my-pk,communication,98.5
2023,my-pl,my-pl,communication,99.1
2023,my-pg,my-pg,communication,92.5
2023,my-sa,my-sa,communication,97.6
2023,my-sk,my-sk,communication,94.0
2023,my-sl,my-sl,communication,92.9
2023,my-te,my-te,communication,94.5
2023,my-kl,my-kl,communication,85.7
2023,my-la,my-la,communication,96.6
2023,my-pj,my-pj,communication,89.6
2023,my-jh,my-jh,education,136.0
2023,my-kh,my-kh,education,110.9
2023,my-kn,my-kn,education,132.5
2023,my-me,my-me,education,132.6
2023,my-ns,my-ns,education,115.1
2023,my-ph,my-ph,education,122.9
2023,my-pk,my-pk,education,116.6
2023,my-pl,my-pl,education,126.0
2023,my-pg,my-pg,education,122.7
2023,my-sa,my-sa,education,116.2
2023,my-sk,my-sk,education,118.0
2023,my-sl,my-sl,education,125.8
2023,my-te,my-te,education,129.3
2023,my-kl,my-kl,education,130.8
2023,my-la,my-la,education,132.1
2023,my-pj,my-pj,education,130.5
2023,my-jh,my-jh,food_beverage,159.0
2023,my-kh,my-kh,food_beverage,139.8
2023,my-kn,my-kn,food_beverage,145.0
2023,my-me,my-me,food_beverage,151.8
2023,my-ns,my-ns,food_beverage,149.1
2023,my-ph,my-ph,food_beverage,149.6
2023,my-pk,my-pk,food_beverage,144.1
2023,my-pl,my-pl,food_beverage,134.7
2023,my-pg,my-pg,food_beverage,156.9
2023,my-sa,my-sa,food_beverage,135.3
2023,my-sk,my-sk,food_beverage,145.0
2023,my-sl,my-sl,food_beverage,162.2
2023,my-te,my-te,food_beverage,141.5
2023,my-kl,my-kl,food_beverage,153.0
2023,my-la,my-la,food_beverage,132.9
2023,my-pj,my-pj,food_beverage,169.4
2023,my-jh,my-jh,furnishings,125.2
2023,my-kh,my-kh,furnishings,120.4
2023,my-kn,my-kn,furnishings,117.5
2023,my-me,my-me,furnishings,125.6
2023,my-ns,my-ns,furnishings,120.5
2023,my-ph,my-ph,furnishings,127.7
2023,my-pk,my-pk,furnishings,123.4
2023,my-pl,my-pl,furnishings,114.9
2023,my-pg,my-pg,furnishings,122.2
2023,my-sa,my-sa,furnishings,117.5
2023,my-sk,my-sk,furnishings,113.9
2023,my-sl,my-sl,furnishings,133.5
2023,my-te,my-te,furnishings,117.4
2023,my-kl,my-kl,furnishings,127.3
2023,my-la,my-la,furnishings,109.1
2023,my-pj,my-pj,furnishings,136.8
2023,my-jh,my-jh,health,133.2
2023,my-kh,my-kh,health,122.0
2023,my-kn,my-kn,health,130.3
2023,my-me,my-me,health,121.9
2023,my-ns,my-ns,health,128.6
